# val=C1*(-1.0-cos(M_PI*(r-C2)/(C3-C2)));
#C1 =     0.010000 , C2 =     1.800000 , C3=     6.000000

TABLE_2B
N 1000 R 0.006000000000 6.000000000000

444  2.664000000000  -0.017983353064  -0.004504544205
445  2.670000000000  -0.017956245489  -0.004531298932
446  2.676000000000  -0.017928977659  -0.004557962390
447  2.682000000000  -0.017901550124  -0.004584534041
448  2.688000000000  -0.017873963435  -0.004611013350
449  2.694000000000  -0.017846218149  -0.004637399784
450  2.700000000000  -0.017818314825  -0.004663692812
451  2.706000000000  -0.017790254023  -0.004689891904
452  2.712000000000  -0.017762036311  -0.004715996531
453  2.718000000000  -0.017733662255  -0.004742006169
454  2.724000000000  -0.017705132428  -0.004767920294
455  2.730000000000  -0.017676447404  -0.004793738383
456  2.736000000000  -0.017647607760  -0.004819459916
457  2.742000000000  -0.017618614079  -0.004845084376
458  2.748000000000  -0.017589466943  -0.004870611246
459  2.754000000000  -0.017560166940  -0.004896040012
460  2.760000000000  -0.017530714660  -0.004921370162
461  2.766000000000  -0.017501110696  -0.004946601185
462  2.772000000000  -0.017471355645  -0.004971732574
463  2.778000000000  -0.017441450106  -0.004996763823
464  2.784000000000  -0.017411394680  -0.005021694426
465  2.790000000000  -0.017381189975  -0.005046523883
466  2.796000000000  -0.017350836597  -0.005071251692
467  2.802000000000  -0.017320335159  -0.005095877356
468  2.808000000000  -0.017289686274  -0.005120400379
469  2.814000000000  -0.017258890561  -0.005144820266
470  2.820000000000  -0.017227948638  -0.005169136527
471  2.826000000000  -0.017196861131  -0.005193348670
472  2.832000000000  -0.017165628663  -0.005217456210
473  2.838000000000  -0.017134251866  -0.005241458659
474  2.844000000000  -0.017102731371  -0.005265355534
475  2.850000000000  -0.017071067812  -0.005289146355
476  2.856000000000  -0.017039261827  -0.005312830642
477  2.862000000000  -0.017007314058  -0.005336407917
478  2.868000000000  -0.016975225147  -0.005359877707
479  2.874000000000  -0.016942995742  -0.005383239537
480  2.880000000000  -0.016910626490  -0.005406492939
481  2.886000000000  -0.016878118044  -0.005429637442
482  2.892000000000  -0.016845471059  -0.005452672582
483  2.898000000000  -0.016812686193  -0.005475597894
484  2.904000000000  -0.016779764105  -0.005498412917
485  2.910000000000  -0.016746705459  -0.005521117190
486  2.916000000000  -0.016713510921  -0.005543710257
487  2.922000000000  -0.016680181160  -0.005566191663
488  2.928000000000  -0.016646716846  -0.005588560954
489  2.934000000000  -0.016613118653  -0.005610817680
490  2.940000000000  -0.016579387259  -0.005632961393
491  2.946000000000  -0.016545523343  -0.005654991647
492  2.952000000000  -0.016511527587  -0.005676907998
493  2.958000000000  -0.016477400676  -0.005698710005
494  2.964000000000  -0.016443143297  -0.005720397228
495  2.970000000000  -0.016408756140  -0.005741969231
496  2.976000000000  -0.016374239897  -0.005763425579
497  2.982000000000  -0.016339595265  -0.005784765839
498  2.988000000000  -0.016304822940  -0.005805989584
499  2.994000000000  -0.016269923624  -0.005827096383
500  3.000000000000  -0.016234898019  -0.005848085813
501  3.006000000000  -0.016199746830  -0.005868957452
502  3.012000000000  -0.016164470766  -0.005889710877
503  3.018000000000  -0.016129070537  -0.005910345672
504  3.024000000000  -0.016093546856  -0.005930861420
505  3.030000000000  -0.016057900438  -0.005951257709
506  3.036000000000  -0.016022132003  -0.005971534128
507  3.042000000000  -0.015986242269  -0.005991690268
508  3.048000000000  -0.015950231961  -0.006011725723
509  3.054000000000  -0.015914101803  -0.006031640090
510  3.060000000000  -0.015877852523  -0.006051432967
511  3.066000000000  -0.015841484851  -0.006071103956
512  3.072000000000  -0.015804999520  -0.006090652662
513  3.078000000000  -0.015768397265  -0.006110078689
514  3.084000000000  -0.015731678822  -0.006129381647
515  3.090000000000  -0.015694844932  -0.006148561146
516  3.096000000000  -0.015657896336  -0.006167616802
517  3.102000000000  -0.015620833779  -0.006186548229
518  3.108000000000  -0.015583658006  -0.006205355046
519  3.114000000000  -0.015546369768  -0.006224036875
520  3.120000000000  -0.015508969815  -0.006242593340
521  3.126000000000  -0.015471458899  -0.006261024066
522  3.132000000000  -0.015433837778  -0.006279328682
523  3.138000000000  -0.015396107208  -0.006297506821
524  3.144000000000  -0.015358267950  -0.006315558114
525  3.150000000000  -0.015320320765  -0.006333482200
526  3.156000000000  -0.015282266419  -0.006351278716
527  3.162000000000  -0.015244105676  -0.006368947305
528  3.168000000000  -0.015205839307  -0.006386487611
529  3.174000000000  -0.015167468082  -0.006403899279
530  3.180000000000  -0.015128992774  -0.006421181961
531  3.186000000000  -0.015090414158  -0.006438335306
532  3.192000000000  -0.015051733010  -0.006455358971
533  3.198000000000  -0.015012950110  -0.006472252612
534  3.204000000000  -0.014974066239  -0.006489015888
535  3.210000000000  -0.014935082181  -0.006505648463
536  3.216000000000  -0.014895998720  -0.006522150001
537  3.222000000000  -0.014856816643  -0.006538520169
538  3.228000000000  -0.014817536741  -0.006554758639
539  3.234000000000  -0.014778159804  -0.006570865082
540  3.240000000000  -0.014738686625  -0.006586839175
541  3.246000000000  -0.014699117999  -0.006602680596
542  3.252000000000  -0.014659454724  -0.006618389026
543  3.258000000000  -0.014619697597  -0.006633964148
544  3.264000000000  -0.014579847421  -0.006649405648
545  3.270000000000  -0.014539904997  -0.006664713216
546  3.276000000000  -0.014499871131  -0.006679886543
547  3.282000000000  -0.014459746628  -0.006694925324
548  3.288000000000  -0.014419532297  -0.006709829256
549  3.294000000000  -0.014379228947  -0.006724598038
550  3.300000000000  -0.014338837391  -0.006739231373
551  3.306000000000  -0.014298358442  -0.006753728966
552  3.312000000000  -0.014257792916  -0.006768090526
